file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0016.jpg,1317,2048,16,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0017.jpg,1317,2048,17,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0018.jpg,1306,2048,18,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0019.jpg,1313,2048,19,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0020.jpg,1325,2048,20,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0021.jpg,1323,2048,21,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0022.jpg,1310,2048,22,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0023.jpg,1319,2048,23,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0024.jpg,1328,2048,24,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0025.jpg,1321,2048,25,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0026.jpg,1331,2048,26,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0027.jpg,1323,2048,27,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0028.jpg,1314,2048,28,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0029.jpg,1321,2048,29,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0030.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0030.jpg,1330,2048,30,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0031.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0031.jpg,1316,2048,31,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i01-p0032.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i01-p0032.jpg,1321,2048,32,dra037-s01-b015-f176-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i02-p0001.jpg,1559,2048,1,dra037-s01-b015-f176-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i03-p0001.jpg,1559,2048,1,dra037-s01-b015-f176-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i04-p0001.jpg,1237,2048,1,dra037-s01-b015-f176-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i04-p0002.jpg,1237,2048,2,dra037-s01-b015-f176-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i04-p0003.jpg,1237,2048,3,dra037-s01-b015-f176-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i04-p0004.jpg,1341,2048,4,dra037-s01-b015-f176-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i05-p0001.jpg,1248,2048,1,dra037-s01-b015-f176-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i05-p0002.jpg,1310,2048,2,dra037-s01-b015-f176-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i05-p0003.jpg,1310,2048,3,dra037-s01-b015-f176-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i05-p0004.jpg,1253,2048,4,dra037-s01-b015-f176-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f176-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f176-i06-p0001.jpg,1496,2048,1,dra037-s01-b015-f176-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0001.jpg,1326,2048,1,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0002.jpg,1365,2048,2,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0003.jpg,1343,2048,3,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0004.jpg,1360,2048,4,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0005.jpg,1340,2048,5,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0006.jpg,1341,2048,6,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0007.jpg,1334,2048,7,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0008.jpg,1322,2048,8,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0009.jpg,1324,2048,9,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0010.jpg,1323,2048,10,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0011.jpg,1345,2048,11,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0012.jpg,1316,2048,12,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0013.jpg,1325,2048,13,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0014.jpg,1330,2048,14,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0015.jpg,1331,2048,15,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0016.jpg,1335,2048,16,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0017.jpg,1335,2048,17,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0018.jpg,1319,2048,18,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0019.jpg,1327,2048,19,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0020.jpg,1306,2048,20,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0021.jpg,1326,2048,21,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0022.jpg,1318,2048,22,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0023.jpg,1317,2048,23,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i01-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i01-p0024.jpg,1326,2048,24,dra037-s01-b015-f177-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0001.jpg,1334,2048,1,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0002.jpg,1358,2048,2,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0003.jpg,1320,2048,3,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0004.jpg,1340,2048,4,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0005.jpg,1303,2048,5,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0006.jpg,1317,2048,6,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0007.jpg,1317,2048,7,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0008.jpg,1317,2048,8,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0009.jpg,1320,2048,9,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0010.jpg,1293,2048,10,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0011.jpg,1307,2048,11,dra037-s01-b015-f177-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b015-f177-i02-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b015-f177-i02-p0012.jpg,1294,2048,12,dra037-s01-b015-f177-i02
